testing_network,generating_network,target_class,som_mode,predicted_class,filename,fastlin_eps
Dense2x22,Dense2x20,0,independent,0,Dense2x20_0_independent.png,11.71875
Dense2x22,Dense2x20,0,mean_relative,0,Dense2x20_0_mean_relative.png,13.6669921875
Dense2x22,Dense2x20,0,second_place_relative,0,Dense2x20_0_second_place_relative.png,13.466796875
Dense2x22,Dense2x20,1,independent,1,Dense2x20_1_independent.png,5.9033203125
Dense2x22,Dense2x20,1,mean_relative,1,Dense2x20_1_mean_relative.png,3.4228515625
Dense2x22,Dense2x20,1,second_place_relative,1,Dense2x20_1_second_place_relative.png,5.2392578125
Dense2x22,Dense2x20,3,independent,3,Dense2x20_3_independent.png,21.25
Dense2x22,Dense2x20,3,mean_relative,3,Dense2x20_3_mean_relative.png,12.4755859375
Dense2x22,Dense2x20,3,second_place_relative,3,Dense2x20_3_second_place_relative.png,15.751953125
Dense2x22,Dense2x22,0,independent,0,Dense2x22_0_independent.png,15.8544921875
Dense2x22,Dense2x22,0,mean_relative,0,Dense2x22_0_mean_relative.png,13.232421875
Dense2x22,Dense2x22,0,second_place_relative,0,Dense2x22_0_second_place_relative.png,16.6015625
Dense2x22,Dense2x22,1,independent,1,Dense2x22_1_independent.png,10.2099609375
Dense2x22,Dense2x22,1,mean_relative,2,Dense2x22_1_mean_relative.png,23.5498046875
Dense2x22,Dense2x22,1,second_place_relative,1,Dense2x22_1_second_place_relative.png,9.9755859375
Dense2x22,Dense2x22,3,independent,3,Dense2x22_3_independent.png,15.0390625
Dense2x22,Dense2x22,3,mean_relative,3,Dense2x22_3_mean_relative.png,14.9755859375
Dense2x22,Dense2x22,3,second_place_relative,3,Dense2x22_3_second_place_relative.png,23.2421875
Dense2x22,Dense2x23,0,independent,0,Dense2x23_0_independent.png,6.3134765625
Dense2x22,Dense2x23,0,mean_relative,0,Dense2x23_0_mean_relative.png,10.5322265625
Dense2x22,Dense2x23,0,second_place_relative,0,Dense2x23_0_second_place_relative.png,12.255859375
Dense2x22,Dense2x23,1,independent,1,Dense2x23_1_independent.png,4.12109375
Dense2x22,Dense2x23,1,mean_relative,1,Dense2x23_1_mean_relative.png,6.26953125
Dense2x22,Dense2x23,1,second_place_relative,1,Dense2x23_1_second_place_relative.png,5.263671875
Dense2x22,Dense2x23,3,independent,3,Dense2x23_3_independent.png,13.5546875
Dense2x22,Dense2x23,3,mean_relative,3,Dense2x23_3_mean_relative.png,10.1220703125
Dense2x22,Dense2x23,3,second_place_relative,3,Dense2x23_3_second_place_relative.png,13.4326171875
Dense2x22,Dense2x28,0,independent,0,Dense2x28_0_independent.png,11.357421875
Dense2x22,Dense2x28,0,mean_relative,0,Dense2x28_0_mean_relative.png,10.0634765625
Dense2x22,Dense2x28,0,second_place_relative,0,Dense2x28_0_second_place_relative.png,13.662109375
Dense2x22,Dense2x28,1,independent,1,Dense2x28_1_independent.png,5.341796875
Dense2x22,Dense2x28,1,mean_relative,1,Dense2x28_1_mean_relative.png,4.9267578125
Dense2x22,Dense2x28,1,second_place_relative,1,Dense2x28_1_second_place_relative.png,3.408203125
Dense2x22,Dense2x28,3,independent,3,Dense2x28_3_independent.png,9.5166015625
Dense2x22,Dense2x28,3,mean_relative,3,Dense2x28_3_mean_relative.png,9.3505859375
Dense2x22,Dense2x28,3,second_place_relative,3,Dense2x28_3_second_place_relative.png,14.3994140625
Dense2x22,Dense2x29,0,independent,0,Dense2x29_0_independent.png,14.51171875
Dense2x22,Dense2x29,0,mean_relative,0,Dense2x29_0_mean_relative.png,14.4287109375
Dense2x22,Dense2x29,0,second_place_relative,0,Dense2x29_0_second_place_relative.png,14.4677734375
Dense2x22,Dense2x29,1,independent,1,Dense2x29_1_independent.png,8.447265625
Dense2x22,Dense2x29,1,mean_relative,1,Dense2x29_1_mean_relative.png,4.462890625
Dense2x22,Dense2x29,1,second_place_relative,1,Dense2x29_1_second_place_relative.png,8.9208984375
Dense2x22,Dense2x29,3,independent,3,Dense2x29_3_independent.png,17.177734375
Dense2x22,Dense2x29,3,mean_relative,3,Dense2x29_3_mean_relative.png,14.2724609375
Dense2x22,Dense2x29,3,second_place_relative,3,Dense2x29_3_second_place_relative.png,16.552734375
Dense2x22,Dense2x30,0,independent,0,Dense2x30_0_independent.png,12.91015625
Dense2x22,Dense2x30,0,mean_relative,0,Dense2x30_0_mean_relative.png,11.8603515625
Dense2x22,Dense2x30,0,second_place_relative,0,Dense2x30_0_second_place_relative.png,13.623046875
Dense2x22,Dense2x30,1,independent,1,Dense2x30_1_independent.png,6.923828125
Dense2x22,Dense2x30,1,mean_relative,1,Dense2x30_1_mean_relative.png,6.2109375
Dense2x22,Dense2x30,1,second_place_relative,1,Dense2x30_1_second_place_relative.png,7.8125
Dense2x22,Dense2x30,3,independent,3,Dense2x30_3_independent.png,21.796875
Dense2x22,Dense2x30,3,mean_relative,3,Dense2x30_3_mean_relative.png,19.8828125
Dense2x22,Dense2x30,3,second_place_relative,3,Dense2x30_3_second_place_relative.png,18.5107421875
Dense2x22,Dense2x32,0,independent,0,Dense2x32_0_independent.png,6.953125
Dense2x22,Dense2x32,0,mean_relative,0,Dense2x32_0_mean_relative.png,6.3720703125
Dense2x22,Dense2x32,0,second_place_relative,0,Dense2x32_0_second_place_relative.png,12.1240234375
Dense2x22,Dense2x32,1,independent,2,Dense2x32_1_independent.png,20.8154296875
Dense2x22,Dense2x32,1,mean_relative,2,Dense2x32_1_mean_relative.png,23.0810546875
Dense2x22,Dense2x32,1,second_place_relative,1,Dense2x32_1_second_place_relative.png,6.923828125
Dense2x22,Dense2x32,3,independent,3,Dense2x32_3_independent.png,17.67578125
Dense2x22,Dense2x32,3,mean_relative,3,Dense2x32_3_mean_relative.png,14.609375
Dense2x22,Dense2x32,3,second_place_relative,3,Dense2x32_3_second_place_relative.png,19.0380859375
Dense2x22,Dense2x34,0,independent,0,Dense2x34_0_independent.png,12.6171875
Dense2x22,Dense2x34,0,mean_relative,0,Dense2x34_0_mean_relative.png,13.1689453125
Dense2x22,Dense2x34,0,second_place_relative,0,Dense2x34_0_second_place_relative.png,12.7001953125
Dense2x22,Dense2x34,1,independent,2,Dense2x34_1_independent.png,2.1240234375
Dense2x22,Dense2x34,1,mean_relative,2,Dense2x34_1_mean_relative.png,3.53515625
Dense2x22,Dense2x34,1,second_place_relative,1,Dense2x34_1_second_place_relative.png,5.52734375
Dense2x22,Dense2x34,3,independent,3,Dense2x34_3_independent.png,10.576171875
Dense2x22,Dense2x34,3,mean_relative,3,Dense2x34_3_mean_relative.png,11.7919921875
Dense2x22,Dense2x34,3,second_place_relative,3,Dense2x34_3_second_place_relative.png,15.625
Dense2x22,Dense2x37,0,independent,0,Dense2x37_0_independent.png,11.8603515625
Dense2x22,Dense2x37,0,mean_relative,2,Dense2x37_0_mean_relative.png,0.576171875
Dense2x22,Dense2x37,0,second_place_relative,0,Dense2x37_0_second_place_relative.png,13.1982421875
Dense2x22,Dense2x37,1,independent,1,Dense2x37_1_independent.png,4.5458984375
Dense2x22,Dense2x37,1,mean_relative,1,Dense2x37_1_mean_relative.png,3.41796875
Dense2x22,Dense2x37,1,second_place_relative,1,Dense2x37_1_second_place_relative.png,8.6962890625
Dense2x22,Dense2x37,3,independent,3,Dense2x37_3_independent.png,21.1962890625
Dense2x22,Dense2x37,3,mean_relative,3,Dense2x37_3_mean_relative.png,17.919921875
Dense2x22,Dense2x37,3,second_place_relative,3,Dense2x37_3_second_place_relative.png,17.8076171875
Dense2x22,Dense2x39,0,independent,0,Dense2x39_0_independent.png,13.2861328125
Dense2x22,Dense2x39,0,mean_relative,0,Dense2x39_0_mean_relative.png,13.0322265625
Dense2x22,Dense2x39,0,second_place_relative,0,Dense2x39_0_second_place_relative.png,13.310546875
Dense2x22,Dense2x39,1,independent,1,Dense2x39_1_independent.png,6.5087890625
Dense2x22,Dense2x39,1,mean_relative,3,Dense2x39_1_mean_relative.png,5.3173828125
Dense2x22,Dense2x39,1,second_place_relative,1,Dense2x39_1_second_place_relative.png,7.177734375
Dense2x22,Dense2x39,3,independent,3,Dense2x39_3_independent.png,22.626953125
Dense2x22,Dense2x39,3,mean_relative,3,Dense2x39_3_mean_relative.png,20.185546875
Dense2x22,Dense2x39,3,second_place_relative,3,Dense2x39_3_second_place_relative.png,21.38671875
Dense2x22,Dense2x40,0,independent,0,Dense2x40_0_independent.png,13.2080078125
Dense2x22,Dense2x40,0,mean_relative,0,Dense2x40_0_mean_relative.png,13.9404296875
Dense2x22,Dense2x40,0,second_place_relative,0,Dense2x40_0_second_place_relative.png,10.2587890625
Dense2x22,Dense2x40,1,independent,2,Dense2x40_1_independent.png,5.5126953125
Dense2x22,Dense2x40,1,mean_relative,2,Dense2x40_1_mean_relative.png,15.0048828125
Dense2x22,Dense2x40,1,second_place_relative,1,Dense2x40_1_second_place_relative.png,6.8798828125
Dense2x22,Dense2x40,3,independent,3,Dense2x40_3_independent.png,22.783203125
Dense2x22,Dense2x40,3,mean_relative,3,Dense2x40_3_mean_relative.png,11.7041015625
Dense2x22,Dense2x40,3,second_place_relative,3,Dense2x40_3_second_place_relative.png,20.3564453125
Dense2x22,Dense2x41,0,independent,0,Dense2x41_0_independent.png,10.3173828125
Dense2x22,Dense2x41,0,mean_relative,0,Dense2x41_0_mean_relative.png,10.01953125
Dense2x22,Dense2x41,0,second_place_relative,0,Dense2x41_0_second_place_relative.png,12.685546875
Dense2x22,Dense2x41,1,independent,2,Dense2x41_1_independent.png,3.57421875
Dense2x22,Dense2x41,1,mean_relative,2,Dense2x41_1_mean_relative.png,11.4404296875
Dense2x22,Dense2x41,1,second_place_relative,1,Dense2x41_1_second_place_relative.png,7.9296875
Dense2x22,Dense2x41,3,independent,3,Dense2x41_3_independent.png,18.505859375
Dense2x22,Dense2x41,3,mean_relative,3,Dense2x41_3_mean_relative.png,18.2763671875
Dense2x22,Dense2x41,3,second_place_relative,3,Dense2x41_3_second_place_relative.png,12.9443359375
Dense2x22,Dense3x12,0,independent,5,Dense3x12_0_independent.png,7.490234375
Dense2x22,Dense3x12,0,mean_relative,5,Dense3x12_0_mean_relative.png,5.927734375
Dense2x22,Dense3x12,0,second_place_relative,0,Dense3x12_0_second_place_relative.png,1.3037109375
Dense2x22,Dense3x12,1,independent,7,Dense3x12_1_independent.png,1.58203125
Dense2x22,Dense3x12,1,mean_relative,7,Dense3x12_1_mean_relative.png,2.67578125
Dense2x22,Dense3x12,1,second_place_relative,6,Dense3x12_1_second_place_relative.png,4.4677734375
Dense2x22,Dense3x12,3,independent,3,Dense3x12_3_independent.png,4.47265625
Dense2x22,Dense3x12,3,mean_relative,3,Dense3x12_3_mean_relative.png,6.4697265625
Dense2x22,Dense3x12,3,second_place_relative,3,Dense3x12_3_second_place_relative.png,17.4853515625
Dense2x22,Dense3x19,0,independent,0,Dense3x19_0_independent.png,0.0732421875
Dense2x22,Dense3x19,0,mean_relative,0,Dense3x19_0_mean_relative.png,1.7578125
Dense2x22,Dense3x19,0,second_place_relative,0,Dense3x19_0_second_place_relative.png,12.2021484375
Dense2x22,Dense3x19,1,independent,2,Dense3x19_1_independent.png,2.626953125
Dense2x22,Dense3x19,1,mean_relative,2,Dense3x19_1_mean_relative.png,2.7734375
Dense2x22,Dense3x19,1,second_place_relative,1,Dense3x19_1_second_place_relative.png,1.6259765625
Dense2x22,Dense3x19,3,independent,3,Dense3x19_3_independent.png,11.7236328125
Dense2x22,Dense3x19,3,mean_relative,3,Dense3x19_3_mean_relative.png,15.5712890625
Dense2x22,Dense3x19,3,second_place_relative,3,Dense3x19_3_second_place_relative.png,15.6396484375
Dense2x22,Dense3x20,0,independent,0,Dense3x20_0_independent.png,9.638671875
Dense2x22,Dense3x20,0,mean_relative,0,Dense3x20_0_mean_relative.png,3.92578125
Dense2x22,Dense3x20,0,second_place_relative,0,Dense3x20_0_second_place_relative.png,11.1279296875
Dense2x22,Dense3x20,1,independent,3,Dense3x20_1_independent.png,3.1494140625
Dense2x22,Dense3x20,1,mean_relative,3,Dense3x20_1_mean_relative.png,5.3857421875
Dense2x22,Dense3x20,1,second_place_relative,3,Dense3x20_1_second_place_relative.png,2.9736328125
Dense2x22,Dense3x20,3,independent,3,Dense3x20_3_independent.png,8.9404296875
Dense2x22,Dense3x20,3,mean_relative,3,Dense3x20_3_mean_relative.png,8.1103515625
Dense2x22,Dense3x20,3,second_place_relative,3,Dense3x20_3_second_place_relative.png,18.57421875
Dense2x22,Dense3x25,0,independent,0,Dense3x25_0_independent.png,0.791015625
Dense2x22,Dense3x25,0,mean_relative,0,Dense3x25_0_mean_relative.png,5.1025390625
Dense2x22,Dense3x25,0,second_place_relative,0,Dense3x25_0_second_place_relative.png,10.5126953125
Dense2x22,Dense3x25,1,independent,1,Dense3x25_1_independent.png,3.2421875
Dense2x22,Dense3x25,1,mean_relative,1,Dense3x25_1_mean_relative.png,2.51953125
Dense2x22,Dense3x25,1,second_place_relative,1,Dense3x25_1_second_place_relative.png,4.2138671875
Dense2x22,Dense3x25,3,independent,3,Dense3x25_3_independent.png,16.1669921875
Dense2x22,Dense3x25,3,mean_relative,3,Dense3x25_3_mean_relative.png,14.9853515625
Dense2x22,Dense3x25,3,second_place_relative,3,Dense3x25_3_second_place_relative.png,14.04296875
Dense2x22,Dense3x29,0,independent,0,Dense3x29_0_independent.png,10.0390625
Dense2x22,Dense3x29,0,mean_relative,0,Dense3x29_0_mean_relative.png,10.05859375
Dense2x22,Dense3x29,0,second_place_relative,0,Dense3x29_0_second_place_relative.png,13.193359375
Dense2x22,Dense3x29,1,independent,1,Dense3x29_1_independent.png,4.1357421875
Dense2x22,Dense3x29,1,mean_relative,1,Dense3x29_1_mean_relative.png,4.423828125
Dense2x22,Dense3x29,1,second_place_relative,1,Dense3x29_1_second_place_relative.png,5.91796875
Dense2x22,Dense3x29,3,independent,3,Dense3x29_3_independent.png,9.2431640625
Dense2x22,Dense3x29,3,mean_relative,3,Dense3x29_3_mean_relative.png,8.9697265625
Dense2x22,Dense3x29,3,second_place_relative,3,Dense3x29_3_second_place_relative.png,11.708984375
Dense2x22,Dense3x31,0,independent,0,Dense3x31_0_independent.png,7.1875
Dense2x22,Dense3x31,0,mean_relative,0,Dense3x31_0_mean_relative.png,10.390625
Dense2x22,Dense3x31,0,second_place_relative,0,Dense3x31_0_second_place_relative.png,12.8271484375
Dense2x22,Dense3x31,1,independent,2,Dense3x31_1_independent.png,0.3369140625
Dense2x22,Dense3x31,1,mean_relative,2,Dense3x31_1_mean_relative.png,0.5810546875
Dense2x22,Dense3x31,1,second_place_relative,1,Dense3x31_1_second_place_relative.png,5.830078125
Dense2x22,Dense3x31,3,independent,3,Dense3x31_3_independent.png,15.869140625
Dense2x22,Dense3x31,3,mean_relative,3,Dense3x31_3_mean_relative.png,14.9755859375
Dense2x22,Dense3x31,3,second_place_relative,3,Dense3x31_3_second_place_relative.png,19.853515625
Dense2x22,Dense3x32,0,independent,0,Dense3x32_0_independent.png,8.0029296875
Dense2x22,Dense3x32,0,mean_relative,0,Dense3x32_0_mean_relative.png,8.18359375
Dense2x22,Dense3x32,0,second_place_relative,0,Dense3x32_0_second_place_relative.png,12.63671875
Dense2x22,Dense3x32,1,independent,1,Dense3x32_1_independent.png,3.583984375
Dense2x22,Dense3x32,1,mean_relative,1,Dense3x32_1_mean_relative.png,4.7998046875
Dense2x22,Dense3x32,1,second_place_relative,1,Dense3x32_1_second_place_relative.png,2.9541015625
Dense2x22,Dense3x32,3,independent,3,Dense3x32_3_independent.png,18.466796875
Dense2x22,Dense3x32,3,mean_relative,3,Dense3x32_3_mean_relative.png,19.4384765625
Dense2x22,Dense3x32,3,second_place_relative,3,Dense3x32_3_second_place_relative.png,14.384765625
Dense2x22,Dense3x33,0,independent,0,Dense3x33_0_independent.png,10.3466796875
Dense2x22,Dense3x33,0,mean_relative,0,Dense3x33_0_mean_relative.png,10.0244140625
Dense2x22,Dense3x33,0,second_place_relative,0,Dense3x33_0_second_place_relative.png,8.7890625
Dense2x22,Dense3x33,1,independent,1,Dense3x33_1_independent.png,5.302734375
Dense2x22,Dense3x33,1,second_place_relative,1,Dense3x33_1_second_place_relative.png,6.083984375
Dense2x22,Dense3x33,3,independent,3,Dense3x33_3_independent.png,22.138671875
Dense2x22,Dense3x33,3,mean_relative,3,Dense3x33_3_mean_relative.png,22.7490234375
Dense2x22,Dense3x33,3,second_place_relative,3,Dense3x33_3_second_place_relative.png,14.74609375
Dense2x22,Dense3x36,0,independent,0,Dense3x36_0_independent.png,11.09375
Dense2x22,Dense3x36,0,mean_relative,0,Dense3x36_0_mean_relative.png,10.5517578125
Dense2x22,Dense3x36,0,second_place_relative,0,Dense3x36_0_second_place_relative.png,13.53515625
Dense2x22,Dense3x36,3,independent,3,Dense3x36_3_independent.png,14.3994140625
Dense2x22,Dense3x36,3,second_place_relative,3,Dense3x36_3_second_place_relative.png,19.2919921875
Dense2x22,Dense3x38,0,second_place_relative,0,Dense3x38_0_second_place_relative.png,15.0390625
Dense2x22,Dense3x38,3,independent,3,Dense3x38_3_independent.png,16.6943359375
Dense2x22,Dense3x38,3,mean_relative,3,Dense3x38_3_mean_relative.png,13.76953125
Dense2x22,Dense3x38,3,second_place_relative,3,Dense3x38_3_second_place_relative.png,7.353515625
Dense2x22,Dense4x15,0,independent,0,Dense4x15_0_independent.png,3.7158203125
Dense2x22,Dense4x15,0,mean_relative,0,Dense4x15_0_mean_relative.png,2.5390625
Dense2x22,Dense4x15,0,second_place_relative,2,Dense4x15_0_second_place_relative.png,1.6650390625
Dense2x22,Dense4x15,1,independent,2,Dense4x15_1_independent.png,5.6689453125
Dense2x22,Dense4x15,1,mean_relative,2,Dense4x15_1_mean_relative.png,6.025390625
Dense2x22,Dense4x15,1,second_place_relative,2,Dense4x15_1_second_place_relative.png,2.16796875
Dense2x22,Dense4x15,3,independent,3,Dense4x15_3_independent.png,15.537109375
Dense2x22,Dense4x15,3,mean_relative,3,Dense4x15_3_mean_relative.png,14.1162109375
Dense2x22,Dense4x15,3,second_place_relative,3,Dense4x15_3_second_place_relative.png,12.6708984375
Dense2x22,Dense4x20,0,independent,2,Dense4x20_0_independent.png,2.3828125
Dense2x22,Dense4x20,0,mean_relative,3,Dense4x20_0_mean_relative.png,0.546875
Dense2x22,Dense4x20,0,second_place_relative,0,Dense4x20_0_second_place_relative.png,1.962890625
Dense2x22,Dense4x20,1,independent,2,Dense4x20_1_independent.png,1.9921875
Dense2x22,Dense4x20,1,mean_relative,2,Dense4x20_1_mean_relative.png,0.3466796875
Dense2x22,Dense4x20,1,second_place_relative,8,Dense4x20_1_second_place_relative.png,1.3720703125
Dense2x22,Dense4x20,3,independent,3,Dense4x20_3_independent.png,15.517578125
Dense2x22,Dense4x20,3,mean_relative,3,Dense4x20_3_mean_relative.png,12.8125
Dense2x22,Dense4x20,3,second_place_relative,3,Dense4x20_3_second_place_relative.png,18.974609375
Dense2x22,Dense5x20,0,independent,0,Dense5x20_0_independent.png,1.54296875
Dense2x22,Dense5x20,0,mean_relative,0,Dense5x20_0_mean_relative.png,1.5966796875
Dense2x22,Dense5x20,0,second_place_relative,0,Dense5x20_0_second_place_relative.png,9.072265625
Dense2x22,Dense5x20,1,independent,2,Dense5x20_1_independent.png,8.4130859375
Dense2x22,Dense5x20,1,mean_relative,2,Dense5x20_1_mean_relative.png,9.94140625
Dense2x22,Dense5x20,1,second_place_relative,2,Dense5x20_1_second_place_relative.png,13.5986328125
Dense2x22,Dense5x20,3,independent,2,Dense5x20_3_independent.png,2.7197265625
Dense2x22,Dense5x20,3,mean_relative,2,Dense5x20_3_mean_relative.png,2.32421875
Dense2x22,Dense5x20,3,second_place_relative,3,Dense5x20_3_second_place_relative.png,14.70703125
Dense2x22,Dense6x10,0,independent,3,Dense6x10_0_independent.png,2.861328125
Dense2x22,Dense6x10,0,mean_relative,3,Dense6x10_0_mean_relative.png,0.4443359375
Dense2x22,Dense6x10,0,second_place_relative,2,Dense6x10_0_second_place_relative.png,6.845703125
Dense2x22,Dense6x10,1,independent,6,Dense6x10_1_independent.png,6.25
Dense2x22,Dense6x10,1,mean_relative,6,Dense6x10_1_mean_relative.png,12.4169921875
Dense2x22,Dense6x10,1,second_place_relative,6,Dense6x10_1_second_place_relative.png,2.8662109375
Dense2x22,Dense6x10,3,independent,3,Dense6x10_3_independent.png,2.744140625
Dense2x22,Dense6x10,3,mean_relative,3,Dense6x10_3_mean_relative.png,2.7099609375
Dense2x22,Dense6x10,3,second_place_relative,3,Dense6x10_3_second_place_relative.png,3.2080078125
Dense3x31,Dense1x60,0,independent,0,Dense1x60_0_independent.png,18.0859375
Dense3x31,Dense1x60,0,mean_relative,0,Dense1x60_0_mean_relative.png,15.4736328125
Dense3x31,Dense1x60,0,second_place_relative,0,Dense1x60_0_second_place_relative.png,16.4404296875
Dense3x31,Dense1x60,1,independent,3,Dense1x60_1_independent.png,5.4052734375
Dense3x31,Dense1x60,1,mean_relative,3,Dense1x60_1_mean_relative.png,3.8623046875
Dense3x31,Dense1x60,1,second_place_relative,1,Dense1x60_1_second_place_relative.png,6.1328125
Dense3x31,Dense1x60,3,independent,3,Dense1x60_3_independent.png,24.4970703125
Dense3x31,Dense1x60,3,mean_relative,3,Dense1x60_3_mean_relative.png,23.6328125
Dense3x31,Dense1x60,3,second_place_relative,3,Dense1x60_3_second_place_relative.png,20.48828125
Dense3x31,Dense2x12,0,independent,0,Dense2x12_0_independent.png,13.06640625
Dense3x31,Dense2x12,0,mean_relative,0,Dense2x12_0_mean_relative.png,6.796875
Dense3x31,Dense2x12,0,second_place_relative,0,Dense2x12_0_second_place_relative.png,12.9345703125
Dense3x31,Dense2x12,1,independent,2,Dense2x12_1_independent.png,3.095703125
Dense3x31,Dense2x12,1,mean_relative,3,Dense2x12_1_mean_relative.png,2.958984375
Dense3x31,Dense2x12,1,second_place_relative,3,Dense2x12_1_second_place_relative.png,2.646484375
Dense3x31,Dense2x12,3,independent,3,Dense2x12_3_independent.png,12.1826171875
Dense3x31,Dense2x12,3,mean_relative,3,Dense2x12_3_mean_relative.png,18.0029296875
Dense3x31,Dense2x12,3,second_place_relative,3,Dense2x12_3_second_place_relative.png,25.048828125
Dense3x31,Dense2x18,0,independent,0,Dense2x18_0_independent.png,11.8701171875
Dense3x31,Dense2x18,0,mean_relative,0,Dense2x18_0_mean_relative.png,11.083984375
Dense3x31,Dense2x18,0,second_place_relative,0,Dense2x18_0_second_place_relative.png,9.7900390625
Dense3x31,Dense2x18,1,independent,3,Dense2x18_1_independent.png,8.740234375
Dense3x31,Dense2x18,1,mean_relative,3,Dense2x18_1_mean_relative.png,8.8427734375
Dense3x31,Dense2x18,1,second_place_relative,1,Dense2x18_1_second_place_relative.png,6.15234375
Dense3x31,Dense2x18,3,independent,3,Dense2x18_3_independent.png,17.32421875
Dense3x31,Dense2x18,3,mean_relative,3,Dense2x18_3_mean_relative.png,22.0654296875
Dense3x31,Dense2x18,3,second_place_relative,3,Dense2x18_3_second_place_relative.png,20.05859375
Dense3x31,Dense2x19,0,independent,0,Dense2x19_0_independent.png,13.2861328125
Dense3x31,Dense2x19,0,mean_relative,0,Dense2x19_0_mean_relative.png,13.720703125
Dense3x31,Dense2x19,0,second_place_relative,0,Dense2x19_0_second_place_relative.png,15.2685546875
Dense3x31,Dense2x19,1,independent,3,Dense2x19_1_independent.png,10.458984375
Dense3x31,Dense2x19,1,mean_relative,3,Dense2x19_1_mean_relative.png,11.240234375
Dense3x31,Dense2x19,1,second_place_relative,3,Dense2x19_1_second_place_relative.png,0.1318359375
Dense3x31,Dense2x19,3,independent,3,Dense2x19_3_independent.png,25.7470703125
Dense3x31,Dense2x19,3,mean_relative,3,Dense2x19_3_mean_relative.png,24.43359375
Dense3x31,Dense2x19,3,second_place_relative,3,Dense2x19_3_second_place_relative.png,18.1787109375
Dense3x31,Dense2x20,0,independent,0,Dense2x20_0_independent.png,13.10546875
Dense3x31,Dense2x20,0,mean_relative,0,Dense2x20_0_mean_relative.png,11.9482421875
Dense3x31,Dense2x20,0,second_place_relative,0,Dense2x20_0_second_place_relative.png,13.6376953125
Dense3x31,Dense2x20,1,independent,1,Dense2x20_1_independent.png,6.3623046875
Dense3x31,Dense2x20,1,mean_relative,1,Dense2x20_1_mean_relative.png,6.806640625
Dense3x31,Dense2x20,1,second_place_relative,1,Dense2x20_1_second_place_relative.png,7.3046875
Dense3x31,Dense2x20,3,independent,3,Dense2x20_3_independent.png,27.080078125
Dense3x31,Dense2x20,3,mean_relative,3,Dense2x20_3_mean_relative.png,24.6142578125
Dense3x31,Dense2x20,3,second_place_relative,3,Dense2x20_3_second_place_relative.png,20.41015625
Dense3x31,Dense2x22,0,independent,0,Dense2x22_0_independent.png,13.466796875
Dense3x31,Dense2x22,0,mean_relative,0,Dense2x22_0_mean_relative.png,10.5224609375
Dense3x31,Dense2x22,0,second_place_relative,0,Dense2x22_0_second_place_relative.png,12.568359375
Dense3x31,Dense2x22,1,independent,1,Dense2x22_1_independent.png,4.130859375
Dense3x31,Dense2x22,1,mean_relative,2,Dense2x22_1_mean_relative.png,3.876953125
Dense3x31,Dense2x22,1,second_place_relative,1,Dense2x22_1_second_place_relative.png,4.94140625
Dense3x31,Dense2x22,3,independent,3,Dense2x22_3_independent.png,22.2021484375
Dense3x31,Dense2x22,3,mean_relative,3,Dense2x22_3_mean_relative.png,23.10546875
Dense3x31,Dense2x22,3,second_place_relative,3,Dense2x22_3_second_place_relative.png,24.970703125
Dense3x31,Dense2x23,0,independent,0,Dense2x23_0_independent.png,3.2568359375
Dense3x31,Dense2x23,0,mean_relative,0,Dense2x23_0_mean_relative.png,7.744140625
Dense3x31,Dense2x23,0,second_place_relative,0,Dense2x23_0_second_place_relative.png,9.8583984375
Dense3x31,Dense2x23,1,independent,3,Dense2x23_1_independent.png,9.58984375
Dense3x31,Dense2x23,1,mean_relative,3,Dense2x23_1_mean_relative.png,9.5751953125
Dense3x31,Dense2x23,1,second_place_relative,3,Dense2x23_1_second_place_relative.png,4.853515625
Dense3x31,Dense2x23,3,independent,3,Dense2x23_3_independent.png,24.2333984375
Dense3x31,Dense2x23,3,mean_relative,3,Dense2x23_3_mean_relative.png,22.724609375
Dense3x31,Dense2x23,3,second_place_relative,3,Dense2x23_3_second_place_relative.png,24.2724609375
Dense3x31,Dense2x28,0,independent,0,Dense2x28_0_independent.png,12.9052734375
Dense3x31,Dense2x28,0,mean_relative,0,Dense2x28_0_mean_relative.png,11.3037109375
Dense3x31,Dense2x28,0,second_place_relative,0,Dense2x28_0_second_place_relative.png,13.271484375
Dense3x31,Dense2x28,1,independent,3,Dense2x28_1_independent.png,5.361328125
Dense3x31,Dense2x28,1,mean_relative,3,Dense2x28_1_mean_relative.png,5.4541015625
Dense3x31,Dense2x28,1,second_place_relative,3,Dense2x28_1_second_place_relative.png,6.3671875
Dense3x31,Dense2x28,3,independent,3,Dense2x28_3_independent.png,21.4306640625
Dense3x31,Dense2x28,3,mean_relative,3,Dense2x28_3_mean_relative.png,21.8408203125
Dense3x31,Dense2x28,3,second_place_relative,3,Dense2x28_3_second_place_relative.png,23.1884765625
Dense3x31,Dense2x29,0,independent,0,Dense2x29_0_independent.png,14.814453125
Dense3x31,Dense2x29,0,mean_relative,0,Dense2x29_0_mean_relative.png,15.1904296875
Dense3x31,Dense2x29,0,second_place_relative,0,Dense2x29_0_second_place_relative.png,14.5361328125
Dense3x31,Dense2x29,1,independent,1,Dense2x29_1_independent.png,3.9111328125
Dense3x31,Dense2x29,1,mean_relative,3,Dense2x29_1_mean_relative.png,2.1240234375
Dense3x31,Dense2x29,1,second_place_relative,1,Dense2x29_1_second_place_relative.png,2.822265625
